"dataset","nrow","distribution","n_sims","q10","q25","q50","q75","q90"
"anzg_bisphenol_a_fresh",16,"llogis",500,0.0951906032462612,0.144099050378052,0.188843514774686,0.249928491986888,0.326712690854403
"anzg_bisphenol_a_fresh",16,"lnorm",500,0.130180564413129,0.21273996579611,0.299528545721338,0.342427221900535,0.365773676884417
"anzg_bisphenol_a_fresh",16,"lnorm_lnorm",500,0.0018218731539053,0.00288150864257427,0.00582326520337528,0.0180447526446489,0.0804636964118315
"anzg_bisphenol_a_fresh",16,"weibull",500,0.0195231502763747,0.0528122486498797,0.124583786785097,0.238795007946011,0.331588801991108
"anzg_bisphenol_a_fresh",26,"gamma",500,3.99246646910985e-05,0.000656144085616527,0.00672615857431201,0.0578091861180889,0.185968258155471
"anzg_bisphenol_a_fresh",26,"lgumbel",500,0.00875895361184841,0.038752885249126,0.133874319961937,0.295944021854559,0.526899580527226
"anzg_bisphenol_a_fresh",26,"llogis",500,0.0798192233948518,0.131398351942102,0.19725089169066,0.288953482638255,0.397169604477764
"anzg_bisphenol_a_fresh",26,"lnorm",500,0.101946395827939,0.229581878834885,0.355104191685113,0.429302640891859,0.463839496465213
"anzg_bisphenol_a_fresh",26,"lnorm_lnorm",500,0.00848368895824628,0.0126923462046754,0.0257662409366476,0.0860233871817324,0.277920542607088
"anzg_bisphenol_a_fresh",26,"weibull",500,0.00395092459001716,0.0197564518426486,0.0691650729793137,0.188361895072211,0.311141760321598
"anzg_bisphenol_a_marine",5,"gamma",500,3.56609326173164e-16,4.2304779168597e-15,1.8874581640584e-14,5.68440017853258e-14,8.21712212451205e-14
"anzg_bisphenol_a_marine",5,"lgumbel",500,8.22303812397767e-16,4.94654400112786e-15,2.04826264096625e-14,5.18221580214599e-14,7.72794510106097e-14
"anzg_bisphenol_a_marine",5,"llogis",500,5.8037810295781e-16,4.69145146522853e-15,2.11625160632652e-14,4.96005421477187e-14,7.65436334695296e-14
"anzg_bisphenol_a_marine",5,"lnorm",500,6.17276705996844e-16,5.39802004702801e-15,2.31456401559273e-14,5.63669079363565e-14,8.69745787766444e-14
"anzg_bisphenol_a_marine",5,"lnorm_lnorm",500,0.99999999999964,0.999999999999724,0.999999999999878,0.999999999999971,0.999999999999997
"anzg_bisphenol_a_marine",5,"weibull",500,4.59637606428767e-16,4.91449735532607e-15,2.20941811695801e-14,6.36340342162996e-14,7.96360063211717e-14
"anzg_bisphenol_a_marine",6,"gamma",500,0.0392477585752571,0.0914182639156366,0.170565167296677,0.274038465259068,0.364916422166266
"anzg_bisphenol_a_marine",6,"lgumbel",500,0.0488190213615044,0.102127835282278,0.198875447008074,0.321962667969215,0.473137499734518
"anzg_bisphenol_a_marine",6,"llogis",500,0.126660691557775,0.153209107072304,0.177035919072658,0.205419210105047,0.232760063760083
"anzg_bisphenol_a_marine",6,"lnorm",500,0.132981711893351,0.180135007396678,0.218590409979914,0.239189147705806,0.254318699889072
"anzg_bisphenol_a_marine",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_bisphenol_a_marine",6,"weibull",500,0.0784578397522282,0.138381224541584,0.199689088662291,0.261272095236738,0.303657456594409
"anzg_bisphenol_a_marine",7,"gamma",500,0.0233760950763396,0.0590396692734617,0.153805291117369,0.265861665251269,0.363092621047863
"anzg_bisphenol_a_marine",7,"lgumbel",500,0.0412506542892968,0.0967266519074667,0.206325829828756,0.356885266251791,0.494290808448587
"anzg_bisphenol_a_marine",7,"llogis",500,0.12440908499062,0.153203808778905,0.183780247350886,0.211818854507982,0.249188618228803
"anzg_bisphenol_a_marine",7,"lnorm",500,0.127641890582317,0.182168455859617,0.225907248830199,0.25133534723232,0.263712230713231
"anzg_bisphenol_a_marine",7,"lnorm_lnorm",500,6.39606382542384e-15,8.36951361862859e-15,1.79296879873547e-14,5.29658352909643e-14,3.16756266423276e-13
"anzg_bisphenol_a_marine",7,"weibull",500,0.0591949545494359,0.109506155038639,0.19426084422584,0.265337137593645,0.309293710537041
"anzg_bisphenol_a_marine",8,"gamma",500,0.0124589615638979,0.0424184615107998,0.135969939547111,0.258923476766987,0.364650171718188
"anzg_bisphenol_a_marine",8,"lgumbel",500,0.0334126225619305,0.0839631331549004,0.183542438236589,0.350140545683046,0.516370484941712
"anzg_bisphenol_a_marine",8,"llogis",500,0.119129702790612,0.152811733868748,0.188339619120783,0.228373888869718,0.270059696740316
"anzg_bisphenol_a_marine",8,"lnorm",500,0.111620360775833,0.178169609804808,0.231836595241892,0.260979709905413,0.278592440688275
"anzg_bisphenol_a_marine",8,"lnorm_lnorm",500,1.58343011926527e-08,2.13206593724771e-08,4.10599247070861e-08,1.45995119713179e-07,7.73246174527182e-07
"anzg_bisphenol_a_marine",8,"weibull",500,0.048485557809705,0.100390479368656,0.197340560190111,0.270968789483805,0.321558866322633
"anzg_bisphenol_a_marine",10,"gamma",500,0.00424357036587011,0.0214741509623687,0.106006389603767,0.258112815126725,0.403096282466852
"anzg_bisphenol_a_marine",10,"lgumbel",500,0.0197364417936182,0.0572393985642092,0.170483392836954,0.372731660597796,0.550552689901233
"anzg_bisphenol_a_marine",10,"llogis",500,0.104426755886201,0.14715232762252,0.190594813436793,0.244758657573186,0.310345680277804
"anzg_bisphenol_a_marine",10,"lnorm",500,0.096547017538344,0.16831283202512,0.239562485163129,0.275882194496934,0.299687137660211
"anzg_bisphenol_a_marine",10,"lnorm_lnorm",500,2.37742683151084e-05,3.35006600503156e-05,6.64053447427948e-05,0.000197107199237698,0.000942194708698364
"anzg_bisphenol_a_marine",10,"weibull",500,0.0297231103915726,0.0742529673936654,0.192198445257129,0.284175316830227,0.337207891604255
"anzg_bisphenol_a_marine",16,"gamma",500,9.90603230314624e-05,0.00199395143143411,0.0298192222072969,0.145228679819623,0.367727486481111
"anzg_bisphenol_a_marine",16,"lgumbel",500,0.00490620477298513,0.0258025475636648,0.144486738620392,0.358866470658955,0.597358147971478
"anzg_bisphenol_a_marine",16,"llogis",500,0.0897517265875894,0.149090032048204,0.216185686551113,0.314459927525222,0.402087095350824
"anzg_bisphenol_a_marine",16,"lnorm",500,0.0616414327213457,0.158458199563262,0.26716173001492,0.328594902646006,0.365432654509032
"anzg_bisphenol_a_marine",16,"lnorm_lnorm",500,0.00181221855877383,0.00260425300799872,0.0054620502561318,0.0146777103434569,0.0537586985172867
"anzg_bisphenol_a_marine",16,"weibull",500,0.00606882865056045,0.0309232023870592,0.134176437611414,0.282974031952987,0.364601342471331
"anzg_bisphenol_a_marine",26,"gamma",500,1.18820151002361e-07,2.60118250838954e-05,0.00168492567022976,0.0310057280840677,0.165147145857099
"anzg_bisphenol_a_marine",26,"lgumbel",500,0.000317974076782349,0.00659950655807797,0.061996474561661,0.240387681560558,0.530156771271795
"anzg_bisphenol_a_marine",26,"llogis",500,0.0888277799901976,0.164766545723016,0.274261584629366,0.41155347687256,0.556511888164702
"anzg_bisphenol_a_marine",26,"lnorm",500,0.0284722467037379,0.116631412461195,0.290390543918895,0.401610318277796,0.453264278587776
"anzg_bisphenol_a_marine",26,"lnorm_lnorm",500,0.0079574827354486,0.0118163042790154,0.0237872417939761,0.0632436111504899,0.211112234135088
"anzg_bisphenol_a_marine",26,"weibull",500,0.000397025411863084,0.00796397335040138,0.0599512669372161,0.23028017104685,0.409097247975188
"anzg_boron_fresh",5,"gamma",500,7.3680039994353e-16,4.4421114479343e-15,1.83526718387408e-14,5.51463464264528e-14,8.243860753527e-14
"anzg_boron_fresh",5,"lgumbel",500,7.96540164050648e-16,4.8641119478663e-15,1.88360917989921e-14,4.79433108947567e-14,7.61506355659828e-14
"anzg_boron_fresh",5,"llogis",500,7.00686040014095e-16,4.42618150055109e-15,1.83598369138066e-14,4.64306233150829e-14,7.29854371361977e-14
"anzg_boron_fresh",5,"lnorm",500,8.71537052107137e-16,5.53405942477927e-15,2.13420934246654e-14,5.28215807496342e-14,8.35284356628841e-14
"anzg_boron_fresh",5,"lnorm_lnorm",500,0.999999999999635,0.999999999999747,0.999999999999894,0.999999999999972,0.999999999999996
"anzg_boron_fresh",5,"weibull",500,7.73779546157048e-16,4.5377288624405e-15,1.82024753042097e-14,5.71438562837185e-14,8.05825935716072e-14
"anzg_boron_fresh",6,"gamma",500,0.0755972481903106,0.142401617025392,0.20283564139282,0.253211287183367,0.29537763005821
"anzg_boron_fresh",6,"lgumbel",500,0.0702828630861139,0.112641871432138,0.194225037213547,0.298485809265457,0.448062981628145
"anzg_boron_fresh",6,"llogis",500,0.138481768901157,0.153063885748322,0.17223810237771,0.190578210430899,0.21195908244542
"anzg_boron_fresh",6,"lnorm",500,0.159693861137619,0.189654840650091,0.214741732763786,0.229840897206128,0.239623292877453
"anzg_boron_fresh",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_boron_fresh",6,"weibull",500,0.0842335397996422,0.137774942436492,0.196855860095725,0.263788428024191,0.31335301474444
"anzg_boron_fresh",7,"gamma",500,0.0690714535192365,0.131526481395552,0.201723647638138,0.261288290786932,0.304827547826249
"anzg_boron_fresh",7,"lgumbel",500,0.0544203957991262,0.100986325980774,0.189176085664692,0.298073780474192,0.440795638590883
"anzg_boron_fresh",7,"llogis",500,0.133621581594179,0.1516968694388,0.169813532080674,0.19392788300357,0.219625674413363
"anzg_boron_fresh",7,"lnorm",500,0.145991532887177,0.192229407046409,0.221037559822767,0.238093005274356,0.249450689625749
"anzg_boron_fresh",7,"lnorm_lnorm",500,6.00502261842451e-15,8.04232583471972e-15,1.90734147923254e-14,6.97526588601618e-14,3.38825169389537e-13
"anzg_boron_fresh",7,"weibull",500,0.0703836153072023,0.129267217588106,0.195008616980865,0.264221345693027,0.326258975271359
"anzg_boron_fresh",8,"gamma",500,0.0481089499970316,0.114960202601073,0.200029047079554,0.263976771499767,0.312859815395231
"anzg_boron_fresh",8,"lgumbel",500,0.0479135299603775,0.0978683433816114,0.177206663003729,0.322432529405609,0.471618358047573
"anzg_boron_fresh",8,"llogis",500,0.127931590288294,0.147454519510502,0.171375650513441,0.199559549937772,0.232564638602799
"anzg_boron_fresh",8,"lnorm",500,0.140647664293125,0.190452726779063,0.227763997761867,0.244784298785455,0.25883439385987
"anzg_boron_fresh",8,"lnorm_lnorm",500,1.5508823089799e-08,2.19320396821134e-08,4.81999785508606e-08,1.77605503381212e-07,1.08953015778886e-06
"anzg_boron_fresh",8,"weibull",500,0.0593478802511384,0.118421408604802,0.196414580677611,0.26721828063029,0.333688043361013
"anzg_boron_fresh",10,"gamma",500,0.0282335512764858,0.0882062521580707,0.184196466352293,0.276895317465823,0.334613015540109
"anzg_boron_fresh",10,"lgumbel",500,0.026344788823259,0.0722324756004382,0.171620383833372,0.334379421186439,0.488521894762658
"anzg_boron_fresh",10,"llogis",500,0.117931720878253,0.140899893957556,0.169037251898451,0.206447795594895,0.251813555576581
"anzg_boron_fresh",10,"lnorm",500,0.128250841954291,0.187695327856728,0.235944763283139,0.262171262675571,0.278568338213402
"anzg_boron_fresh",10,"lnorm_lnorm",500,2.33475362678484e-05,3.44735080778249e-05,8.35691434159711e-05,0.000284490097900246,0.00128989306002295
"anzg_boron_fresh",10,"weibull",500,0.0475746665671566,0.102112987298039,0.18463167880314,0.280557826291593,0.355811542766159
"anzg_boron_fresh",16,"gamma",500,0.00797798632361714,0.0363074814177348,0.130483133463986,0.263788726215063,0.343099825052026
"anzg_boron_fresh",16,"lgumbel",500,0.0118748259953022,0.0371835379385817,0.13205727857721,0.337560515969356,0.52727871989664
"anzg_boron_fresh",16,"llogis",500,0.0905312533306157,0.128450204283746,0.173314107141976,0.236933939347496,0.325580311406955
"anzg_boron_fresh",16,"lnorm",500,0.106817478205406,0.175878423442739,0.256864843762615,0.312241739899155,0.337581167775465
"anzg_boron_fresh",16,"lnorm_lnorm",500,0.00164909866978094,0.00251341408013414,0.00486002756172386,0.0159535105973878,0.0614350815880912
"anzg_boron_fresh",16,"weibull",500,0.016613279362417,0.0518547907424993,0.144888347276818,0.269892229479032,0.351620058883336
"anzg_boron_fresh",26,"gamma",500,0.000675969928628153,0.00829673846858585,0.0699373577380275,0.209658031282839,0.338422131528605
"anzg_boron_fresh",26,"lgumbel",500,0.00233175337714308,0.0141178287268328,0.080600600729418,0.252118773583815,0.471843532778584
"anzg_boron_fresh",26,"llogis",500,0.0638443344747254,0.108316180643601,0.185223642778287,0.272805119904226,0.41007272354561
"anzg_boron_fresh",26,"lnorm",500,0.0895351851744674,0.188071707907421,0.308509368968132,0.389752734640633,0.431203444025955
"anzg_boron_fresh",26,"lnorm_lnorm",500,0.00758954458226861,0.010902453446611,0.0220525687505435,0.0596587045332352,0.222372499050294
"anzg_boron_fresh",26,"weibull",500,0.00350022504235772,0.0198841316253064,0.0942693083673782,0.229437329917732,0.353563230394179
"anzg_chlorine_marine",5,"gamma",500,6.82432065438756e-16,3.81245592116766e-15,1.94146571146466e-14,6.17135045207992e-14,8.32283461512031e-14
"anzg_chlorine_marine",5,"lgumbel",500,7.20156405852643e-16,4.82438760234375e-15,1.81439479132628e-14,5.31753550958389e-14,7.67792620015383e-14
"anzg_chlorine_marine",5,"llogis",500,5.81154516044343e-16,4.1320770735975e-15,1.92624603838645e-14,5.43164954841794e-14,7.59750384376228e-14
"anzg_chlorine_marine",5,"lnorm",500,7.21648392757477e-16,4.67215693869337e-15,2.2104240118222e-14,6.13197851705537e-14,8.54021391587975e-14
"anzg_chlorine_marine",5,"lnorm_lnorm",500,0.999999999999623,0.999999999999711,0.999999999999886,0.999999999999974,0.999999999999996
"anzg_chlorine_marine",5,"weibull",500,6.71605507574214e-16,3.88052836805417e-15,2.02086450819611e-14,6.08166942728316e-14,8.26693700024158e-14
"anzg_chlorine_marine",6,"gamma",500,0.0932448810912766,0.149606776399847,0.207466523946044,0.252729734443557,0.287730163963185
"anzg_chlorine_marine",6,"lgumbel",500,0.0566762311965955,0.0970814048009221,0.186962729085305,0.283637189666002,0.397614583747314
"anzg_chlorine_marine",6,"llogis",500,0.141827134962927,0.155418291036294,0.171167554962365,0.193220556132361,0.213277535827159
"anzg_chlorine_marine",6,"lnorm",500,0.147821861735583,0.187304791426929,0.21824841230785,0.230582600415217,0.239772222968612
"anzg_chlorine_marine",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_chlorine_marine",6,"weibull",500,0.0859506131223588,0.145323465327666,0.201279824516609,0.266542609692875,0.339241766210201
"anzg_chlorine_marine",7,"gamma",500,0.0730741450395717,0.137626736548045,0.211617131493822,0.25720457504343,0.30025178096276
"anzg_chlorine_marine",7,"lgumbel",500,0.0450246801794158,0.0905049540295476,0.173785330681546,0.300674756045665,0.418741028311504
"anzg_chlorine_marine",7,"llogis",500,0.137596613327623,0.151355866297912,0.170853727656706,0.200404269646124,0.227919007497517
"anzg_chlorine_marine",7,"lnorm",500,0.140525626838855,0.187699611609859,0.221818827635568,0.237231859390018,0.248474092959409
"anzg_chlorine_marine",7,"lnorm_lnorm",500,5.79241199537887e-15,7.67319260277889e-15,1.79966154087556e-14,5.52073990142526e-14,3.92935336325995e-13
"anzg_chlorine_marine",7,"weibull",500,0.0790196352496128,0.127484007627341,0.201426618170243,0.275705307372292,0.339106979393584
"anzg_chlorine_marine",8,"gamma",500,0.0647576325882826,0.131214115195184,0.212687299977435,0.265293434756415,0.307719761967803
"anzg_chlorine_marine",8,"lgumbel",500,0.0352953342715021,0.0783055417269381,0.160538717468412,0.294768807281345,0.437252104216808
"anzg_chlorine_marine",8,"llogis",500,0.131992722019366,0.148576937381403,0.172737924895321,0.204384282792587,0.242018296872831
"anzg_chlorine_marine",8,"lnorm",500,0.134980381031872,0.183441974921291,0.225495567579641,0.244800317149882,0.258913092752497
"anzg_chlorine_marine",8,"lnorm_lnorm",500,1.49345435295107e-08,2.19626542017305e-08,4.35676695493654e-08,1.63787864039728e-07,7.92591600160528e-07
"anzg_chlorine_marine",8,"weibull",500,0.0671558001486552,0.124374982244242,0.196580878023747,0.276107285299999,0.357823971375216
"anzg_chlorine_marine",10,"gamma",500,0.0325493983609156,0.0948123624425744,0.209631698464196,0.279676099102947,0.32819767848418
"anzg_chlorine_marine",10,"lgumbel",500,0.0224401762938701,0.0591826175075808,0.14655589719491,0.315118980647789,0.509803354037092
"anzg_chlorine_marine",10,"llogis",500,0.12227661433978,0.146810773391694,0.174441440962782,0.217521086347987,0.260143674049812
"anzg_chlorine_marine",10,"lnorm",500,0.115501291914513,0.172594032637027,0.229893896050919,0.257038367154996,0.276155019737902
"anzg_chlorine_marine",10,"lnorm_lnorm",500,2.15466685827448e-05,3.11197101022995e-05,6.72125657516918e-05,0.000189441534005847,0.00138947972605075
"anzg_chlorine_marine",10,"weibull",500,0.037347542218715,0.0996295072091799,0.193873714280567,0.289251294443295,0.348165347507113
"anzg_chlorine_marine",16,"gamma",500,0.00734396076177211,0.0425668296245973,0.160293391555013,0.280879995739789,0.352551727679564
"anzg_chlorine_marine",16,"lgumbel",500,0.00584220900478194,0.0320131224255159,0.10829790716037,0.30210065562008,0.548322676280954
"anzg_chlorine_marine",16,"llogis",500,0.0931686332509802,0.129566196386014,0.183534850099849,0.261668392154588,0.355668565132918
"anzg_chlorine_marine",16,"lnorm",500,0.0800229232761255,0.163440041069077,0.249687750881997,0.304929190575746,0.333934841253076
"anzg_chlorine_marine",16,"lnorm_lnorm",500,0.00163126550562155,0.00238908268168014,0.00494263513247052,0.0145451985934805,0.0482667681905341
"anzg_chlorine_marine",16,"weibull",500,0.0112636978625963,0.0502679878988582,0.159979896147937,0.269458792063223,0.359393508452866
"anzg_chlorine_marine",26,"gamma",500,0.000403327732425944,0.00907283738572553,0.0772173208878407,0.256318508466951,0.367596210165404
"anzg_chlorine_marine",26,"lgumbel",500,0.000767568337390954,0.00679592657782753,0.0509053916426516,0.216767890072532,0.527657064231268
"anzg_chlorine_marine",26,"llogis",500,0.060805980530955,0.117866580958806,0.207391651113134,0.341496419261319,0.477904861477045
"anzg_chlorine_marine",26,"lnorm",500,0.0522344438238167,0.140673640728948,0.265141224288293,0.366565299020905,0.421166881259324
"anzg_chlorine_marine",26,"lnorm_lnorm",500,0.00701884358342164,0.00950454801955566,0.0187142807487456,0.0494963588370658,0.155853792278422
"anzg_chlorine_marine",26,"weibull",500,0.00145152530217042,0.0157613044705594,0.0835824775146365,0.245165179631887,0.366753430158732
"anzg_chromium_III_fresh",5,"gamma",500,8.86603509724334e-16,6.38746204822856e-15,2.9696607883786e-14,6.84247323140468e-14,8.67889968546838e-14
"anzg_chromium_III_fresh",5,"lgumbel",500,4.89329894701371e-16,3.32712983524253e-15,1.24960746626274e-14,4.25505085898886e-14,8.03145907824712e-14
"anzg_chromium_III_fresh",5,"llogis",500,6.81162047562772e-16,4.25962350059873e-15,1.96229293963865e-14,5.30230161253064e-14,7.59224376492571e-14
"anzg_chromium_III_fresh",5,"lnorm",500,8.00792618546512e-16,4.99178142316866e-15,2.18514551191022e-14,5.88420057899479e-14,8.58806947658714e-14
